Domain_Change,Experience,Languages,total_skills,Story_telling_project,total_projects,Education_Qualifications,Certifications,Shortlisting
Yes,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,1,PHDs,Learning_Certification,0
No,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,1,Masters,No_Certification,0
Yes,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,1,Bachelors,Learning_Certification,0
No,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,1,PHDs,Good_Certification,0
Yes,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,1,Bachelors,No_Certification,0
Yes,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,0,Bachelors,Good_Certification,0
No,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,0,PHDs,Learning_Certification,0
Yes,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,0,Masters,No_Certification,0
No,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,0,Bachelors,Good_Certification,0
Yes,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,0,PHDs,Learning_Certification,0
No,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,0,Masters,No_Certification,0
Yes,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,0,Bachelors,Learning_Certification,0
No,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,0,PHDs,Good_Certification,0
Yes,Senior_Level,Julia,1,Two_Or_More_Story_Telling_Projects,0,Bachelors,No_Certification,0
No,Senior_Level,Julia,1,No_Story_Telling_Projects,0,Bachelors,Good_Certification,0
Yes,Senior_Level,Julia,1,No_Story_Telling_Projects,0,PHDs,Learning_Certification,0
No,Senior_Level,Julia,1,No_Story_Telling_Projects,0,Masters,No_Certification,0
Yes,Senior_Level,Julia,1,No_Story_Telling_Projects,0,Bachelors,Good_Certification,0
No,Senior_Level,Julia,1,No_Story_Telling_Projects,0,PHDs,Learning_Certification,0
Yes,Senior_Level,Julia,1,No_Story_Telling_Projects,0,Masters,No_Certification,0
No,Senior_Level,Julia,1,No_Story_Telling_Projects,0,Bachelors,Learning_Certification,0
Yes,Senior_Level,Julia,1,No_Story_Telling_Projects,0,PHDs,Good_Certification,0
No,Senior_Level,Julia,1,No_Story_Telling_Projects,0,Bachelors,No_Certification,0
Yes,Senior_Level,Julia,0,Two_Or_More_Story_Telling_Projects,0,Bachelors,Good_Certification,0
No,Senior_Level,Julia,0,Two_Or_More_Story_Telling_Projects,0,PHDs,Learning_Certification,0
Yes,Senior_Level,Julia,0,Two_Or_More_Story_Telling_Projects,0,Masters,No_Certification,0
No,Senior_Level,Julia,0,Two_Or_More_Story_Telling_Projects,0,Bachelors,Good_Certification,0
Yes,Senior_Level,Julia,0,Two_Or_More_Story_Telling_Projects,0,PHDs,Learning_Certification,0
No,Senior_Level,Julia,0,Two_Or_More_Story_Telling_Projects,0,Masters,No_Certification,0
Yes,Senior_Level,Julia,0,Two_Or_More_Story_Telling_Projects,0,Bachelors,Learning_Certification,0
No,Senior_Level,Julia,0,Two_Or_More_Story_Telling_Projects,0,PHDs,Good_Certification,0
Yes,Senior_Level,Julia,0,Two_Or_More_Story_Telling_Projects,0,Bachelors,No_Certification,0
No,Senior_Level,Julia,0,No_Story_Telling_Projects,0,Bachelors,Good_Certification,0
Yes,Senior_Level,Julia,0,No_Story_Telling_Projects,0,PHDs,Learning_Certification,0
No,Senior_Level,Julia,0,No_Story_Telling_Projects,0,Masters,No_Certification,0
Yes,Senior_Level,Julia,0,No_Story_Telling_Projects,0,Bachelors,Good_Certification,0
No,Senior_Level,Julia,0,No_Story_Telling_Projects,0,PHDs,Learning_Certification,0
Yes,Senior_Level,Julia,0,No_Story_Telling_Projects,0,Masters,No_Certification,0
No,Senior_Level,Julia,0,No_Story_Telling_Projects,0,Bachelors,Learning_Certification,0
Yes,Senior_Level,Julia,0,No_Story_Telling_Projects,0,PHDs,Good_Certification,0
No,Senior_Level,Julia,0,No_Story_Telling_Projects,0,Bachelors,No_Certification,0
No,Senior_Level,R,4,No_Story_Telling_Projects,4,Bachelors,Good_Certification,0
Yes,Senior_Level,R,4,No_Story_Telling_Projects,4,Masters,Good_Certification,0
No,Senior_Level,R,4,No_Story_Telling_Projects,4,PHDs,Good_Certification,0
Yes,Senior_Level,R,4,No_Story_Telling_Projects,4,Masters,No_Certification,0
No,Senior_Level,R,4,No_Story_Telling_Projects,4,Bachelors,No_Certification,0
Yes,Senior_Level,R,4,No_Story_Telling_Projects,4,PHDs,Learning_Certification,0
No,Senior_Level,R,4,No_Story_Telling_Projects,4,Bachelors,Learning_Certification,0
Yes,Senior_Level,R,4,No_Story_Telling_Projects,4,PHDs,No_Certification,0
No,Senior_Level,R,4,No_Story_Telling_Projects,4,Masters,Learning_Certification,0
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,Bachelors,Good_Certification,1
No,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,Masters,Learning_Certification,1
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,PHDs,No_Certification,0
No,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,Masters,Good_Certification,1
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,PHDs,Learning_Certification,1
No,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,Masters,No_Certification,0
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,Bachelors,Learning_Certification,1
No,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,PHDs,Good_Certification,1
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,Bachelors,No_Certification,0
No,Senior_Level,R,4,No_Story_Telling_Projects,4,Bachelors,Good_Certification,0
Yes,Senior_Level,R,4,No_Story_Telling_Projects,4,Masters,Learning_Certification,0
No,Senior_Level,R,4,No_Story_Telling_Projects,4,PHDs,No_Certification,0
Yes,Senior_Level,R,4,No_Story_Telling_Projects,4,Masters,Good_Certification,0
No,Senior_Level,R,4,No_Story_Telling_Projects,4,PHDs,Learning_Certification,0
Yes,Senior_Level,R,4,No_Story_Telling_Projects,4,Masters,No_Certification,0
No,Senior_Level,R,4,No_Story_Telling_Projects,4,Bachelors,Learning_Certification,0
Yes,Senior_Level,R,4,No_Story_Telling_Projects,4,PHDs,Good_Certification,0
No,Senior_Level,R,4,No_Story_Telling_Projects,4,Bachelors,No_Certification,0
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,Bachelors,Good_Certification,1
No,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,Masters,Learning_Certification,1
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,PHDs,No_Certification,0
No,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,Masters,Good_Certification,1
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,PHDs,Learning_Certification,1
No,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,Masters,No_Certification,0
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,Bachelors,Learning_Certification,1
No,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,PHDs,Good_Certification,1
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,4,Bachelors,No_Certification,0
No,Senior_Level,R,3,No_Story_Telling_Projects,3,Bachelors,Good_Certification,0
Yes,Senior_Level,R,3,No_Story_Telling_Projects,3,Masters,Learning_Certification,0
No,Senior_Level,R,3,No_Story_Telling_Projects,3,PHDs,No_Certification,0
Yes,Senior_Level,R,3,No_Story_Telling_Projects,3,Masters,Good_Certification,0
No,Senior_Level,R,3,No_Story_Telling_Projects,3,PHDs,Learning_Certification,0
Yes,Senior_Level,R,3,No_Story_Telling_Projects,3,Masters,No_Certification,0
No,Senior_Level,R,3,No_Story_Telling_Projects,3,Bachelors,Learning_Certification,0
Yes,Senior_Level,R,3,No_Story_Telling_Projects,3,PHDs,Good_Certification,0
No,Senior_Level,R,3,No_Story_Telling_Projects,3,Bachelors,No_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,Bachelors,Good_Certification,1
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,Masters,Learning_Certification,1
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,PHDs,No_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,Masters,Good_Certification,1
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,PHDs,Learning_Certification,1
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,Masters,No_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,Bachelors,Learning_Certification,1
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,PHDs,Good_Certification,1
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,Bachelors,No_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,Bachelors,Good_Certification,1
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,Masters,Learning_Certification,1
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,PHDs,No_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,Masters,Good_Certification,1
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,PHDs,Learning_Certification,1
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,Masters,No_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,Bachelors,Learning_Certification,1
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,PHDs,Good_Certification,1
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,3,Bachelors,No_Certification,0
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,3,Bachelors,Good_Certification,1
No,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,3,Masters,Learning_Certification,1
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,3,PHDs,No_Certification,0
No,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,3,Masters,Good_Certification,1
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,3,PHDs,Learning_Certification,1
No,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,3,Masters,No_Certification,0
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,3,Bachelors,Learning_Certification,1
No,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,3,PHDs,Good_Certification,1
Yes,Senior_Level,R,4,Two_Or_More_Story_Telling_Projects,3,Bachelors,No_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,Bachelors,Good_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,Masters,Learning_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,PHDs,No_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,Masters,Good_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,PHDs,Learning_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,Masters,No_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,Bachelors,Learning_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,PHDs,Good_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,Bachelors,No_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,Bachelors,Good_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,PHDs,Learning_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,Masters,No_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,Bachelors,Good_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,PHDs,Learning_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,Masters,No_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,Bachelors,Learning_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,PHDs,Good_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,4,Bachelors,No_Certification,0
No,Senior_Level,R,3,No_Story_Telling_Projects,4,Bachelors,Good_Certification,0
Yes,Senior_Level,R,3,No_Story_Telling_Projects,4,PHDs,Learning_Certification,0
No,Senior_Level,R,3,No_Story_Telling_Projects,4,Masters,No_Certification,0
Yes,Senior_Level,R,3,No_Story_Telling_Projects,4,Bachelors,Good_Certification,0
No,Senior_Level,R,3,No_Story_Telling_Projects,4,PHDs,Learning_Certification,0
Yes,Senior_Level,R,3,No_Story_Telling_Projects,4,Masters,No_Certification,0
No,Senior_Level,R,3,No_Story_Telling_Projects,4,Bachelors,Learning_Certification,0
Yes,Senior_Level,R,3,No_Story_Telling_Projects,4,PHDs,Good_Certification,0
No,Senior_Level,R,3,No_Story_Telling_Projects,4,Bachelors,No_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,Bachelors,Good_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,PHDs,Learning_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,Masters,No_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,Bachelors,Good_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,PHDs,Learning_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,Masters,No_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,Bachelors,Learning_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,PHDs,Good_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,Bachelors,No_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,Bachelors,Good_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,PHDs,Learning_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,Masters,No_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,Bachelors,Good_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,PHDs,Learning_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,Masters,No_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,Bachelors,Learning_Certification,0
Yes,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,PHDs,Good_Certification,0
No,Senior_Level,R,3,Two_Or_More_Story_Telling_Projects,2,Bachelors,No_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,2,Bachelors,Good_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,2,PHDs,Learning_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,2,Masters,No_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,2,Bachelors,Good_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,2,PHDs,Learning_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,2,Masters,No_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,2,Bachelors,Learning_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,2,PHDs,Good_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,2,Bachelors,No_Certification,0
No,Senior_Level,R,2,No_Story_Telling_Projects,2,Bachelors,Good_Certification,0
Yes,Senior_Level,R,2,No_Story_Telling_Projects,2,PHDs,Learning_Certification,0
No,Senior_Level,R,2,No_Story_Telling_Projects,2,Masters,No_Certification,0
Yes,Senior_Level,R,2,No_Story_Telling_Projects,2,Bachelors,Good_Certification,0
No,Senior_Level,R,2,No_Story_Telling_Projects,2,PHDs,Learning_Certification,0
Yes,Senior_Level,R,2,No_Story_Telling_Projects,2,Masters,No_Certification,0
No,Senior_Level,R,2,No_Story_Telling_Projects,2,Bachelors,Learning_Certification,0
Yes,Senior_Level,R,2,No_Story_Telling_Projects,2,PHDs,Good_Certification,0
No,Senior_Level,R,2,No_Story_Telling_Projects,2,Bachelors,No_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,Bachelors,Good_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,PHDs,Learning_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,Masters,No_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,Bachelors,Good_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,PHDs,Learning_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,Masters,No_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,Bachelors,Learning_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,PHDs,Good_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,Bachelors,No_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,Bachelors,Good_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,PHDs,Learning_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,Masters,No_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,Bachelors,Good_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,PHDs,Learning_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,Masters,No_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,Bachelors,Learning_Certification,0
Yes,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,PHDs,Good_Certification,0
No,Senior_Level,R,2,Two_Or_More_Story_Telling_Projects,1,Bachelors,No_Certification,0
Yes,Senior_Level,R,2,No_Story_Telling_Projects,1,Bachelors,Good_Certification,0
No,Senior_Level,R,2,No_Story_Telling_Projects,1,PHDs,Learning_Certification,0
Yes,Senior_Level,R,2,No_Story_Telling_Projects,1,Masters,No_Certification,0
No,Senior_Level,R,2,No_Story_Telling_Projects,1,Bachelors,Good_Certification,0
Yes,Senior_Level,R,2,No_Story_Telling_Projects,1,PHDs,Learning_Certification,0
No,Senior_Level,R,2,No_Story_Telling_Projects,1,Masters,No_Certification,0
Yes,Senior_Level,R,2,No_Story_Telling_Projects,1,Bachelors,Learning_Certification,0
No,Senior_Level,R,2,No_Story_Telling_Projects,1,PHDs,Good_Certification,0
Yes,Senior_Level,R,2,No_Story_Telling_Projects,1,Bachelors,No_Certification,0
No,Senior_Level,R,1,No_Story_Telling_Projects,1,Bachelors,Good_Certification,0
Yes,Senior_Level,R,1,No_Story_Telling_Projects,1,PHDs,Learning_Certification,0
No,Senior_Level,R,1,No_Story_Telling_Projects,1,Masters,No_Certification,0
Yes,Senior_Level,R,1,No_Story_Telling_Projects,1,Bachelors,Good_Certification,0
No,Senior_Level,R,1,No_Story_Telling_Projects,1,PHDs,Learning_Certification,0
Yes,Senior_Level,R,1,No_Story_Telling_Projects,1,Masters,No_Certification,0
No,Senior_Level,R,1,No_Story_Telling_Projects,1,Bachelors,Learning_Certification,0
Yes,Senior_Level,R,1,No_Story_Telling_Projects,1,PHDs,Good_Certification,0
No,Senior_Level,R,1,No_Story_Telling_Projects,1,Bachelors,No_Certification,0
Yes,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,1,Bachelors,Good_Certification,0
No,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,1,PHDs,Learning_Certification,0
Yes,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,1,Masters,No_Certification,0
No,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,1,Bachelors,Good_Certification,0
Yes,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,1,PHDs,Learning_Certification,0
No,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,1,Masters,No_Certification,0
Yes,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,1,Bachelors,Learning_Certification,0
No,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,1,PHDs,Good_Certification,0
Yes,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,1,Bachelors,No_Certification,0
Yes,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,0,Bachelors,Good_Certification,0
No,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,0,PHDs,Learning_Certification,0
Yes,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,0,Masters,No_Certification,0
No,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,0,Bachelors,Good_Certification,0
Yes,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,0,PHDs,Learning_Certification,0
No,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,0,Masters,No_Certification,0
Yes,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,0,Bachelors,Learning_Certification,0
No,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,0,PHDs,Good_Certification,0
Yes,Senior_Level,R,1,Two_Or_More_Story_Telling_Projects,0,Bachelors,No_Certification,0
No,Senior_Level,R,1,No_Story_Telling_Projects,0,Bachelors,Good_Certification,0
Yes,Senior_Level,R,1,No_Story_Telling_Projects,0,PHDs,Learning_Certification,0
No,Senior_Level,R,1,No_Story_Telling_Projects,0,Masters,No_Certification,0
Yes,Senior_Level,R,1,No_Story_Telling_Projects,0,Bachelors,Good_Certification,0
No,Senior_Level,R,1,No_Story_Telling_Projects,0,PHDs,Learning_Certification,0
Yes,Senior_Level,R,1,No_Story_Telling_Projects,0,Masters,No_Certification,0
No,Senior_Level,R,1,No_Story_Telling_Projects,0,Bachelors,Learning_Certification,0
Yes,Senior_Level,R,1,No_Story_Telling_Projects,0,PHDs,Good_Certification,0
No,Senior_Level,R,1,No_Story_Telling_Projects,0,Bachelors,No_Certification,0
Yes,Senior_Level,R,0,Two_Or_More_Story_Telling_Projects,0,Bachelors,Good_Certification,0
No,Senior_Level,R,0,Two_Or_More_Story_Telling_Projects,0,PHDs,Learning_Certification,0
Yes,Senior_Level,R,0,Two_Or_More_Story_Telling_Projects,0,Masters,No_Certification,0
No,Senior_Level,R,0,Two_Or_More_Story_Telling_Projects,0,Bachelors,Good_Certification,0
Yes,Senior_Level,R,0,Two_Or_More_Story_Telling_Projects,0,PHDs,Learning_Certification,0
No,Senior_Level,R,0,Two_Or_More_Story_Telling_Projects,0,Masters,No_Certification,0
Yes,Senior_Level,R,0,Two_Or_More_Story_Telling_Projects,0,Bachelors,Learning_Certification,0
No,Senior_Level,R,0,Two_Or_More_Story_Telling_Projects,0,PHDs,Good_Certification,0
Yes,Senior_Level,R,0,Two_Or_More_Story_Telling_Projects,0,Bachelors,No_Certification,0
No,Senior_Level,R,0,No_Story_Telling_Projects,0,Bachelors,Good_Certification,0
Yes,Senior_Level,R,0,No_Story_Telling_Projects,0,PHDs,Learning_Certification,0
No,Senior_Level,R,0,No_Story_Telling_Projects,0,Masters,No_Certification,0
Yes,Senior_Level,R,0,No_Story_Telling_Projects,0,Bachelors,Good_Certification,0
No,Senior_Level,R,0,No_Story_Telling_Projects,0,PHDs,Learning_Certification,0
Yes,Senior_Level,R,0,No_Story_Telling_Projects,0,Masters,No_Certification,0
No,Senior_Level,R,0,No_Story_Telling_Projects,0,Bachelors,Learning_Certification,0
Yes,Senior_Level,R,0,No_Story_Telling_Projects,0,PHDs,Good_Certification,0
No,Senior_Level,R,0,No_Story_Telling_Projects,0,Bachelors,No_Certification,0
